,S&P 500,FTSE 100,Nikkei 225,Hang Seng,NIFTY 50
2016-11-30,61.88229859908384,55.709064852752086,50.86221064335312,57.7817996614874,49.79258009568092
2016-12-31,61.29791548441148,53.6842548491178,50.32448583804814,55.28199348959486,48.47549098030925
2017-01-31,61.39472382937712,53.80810119833646,49.24637882158004,55.636940656984294,49.18691701359214
2017-02-28,61.110107488637134,53.81370824311852,48.73585153359107,55.48175139180051,49.31042102344074
2017-03-31,60.92927737603231,53.750946508195206,48.349539345338535,55.3934591108632,49.1117906939983
2017-04-30,60.77756892200159,53.00657159751443,48.15722068272662,55.167967147014906,49.011968170746336
2017-05-31,60.5652508988341,53.13691303466091,48.53971412640902,55.55820810984652,49.439224449302124
2017-06-30,60.45851036387744,52.749549050608046,48.133513004327014,55.44047737009048,49.3912206063066
2017-07-31,60.320644309594854,51.742725445124925,47.217178314314104,55.08216530409181,49.42787535957098
2017-08-31,60.26703831074892,51.575265164143325,47.201334972036946,54.384617583135196,48.83386866447237
2017-09-30,59.59577433308032,51.188179876790585,46.17825476471067,54.0246512686924,48.19820427758892
2017-10-31,60.01423150542995,51.45057472204901,47.222578933426604,54.46398340487504,49.51922630293547
2017-11-30,59.112220921924305,48.90756566373094,46.8103024261273,53.72398723637073,48.639712219453166
2017-12-31,58.791757923813414,47.91934522321064,46.22959319941048,53.61913358515415,48.530815475887465
2018-01-31,58.78904783264565,45.011828738269365,44.96838838951476,53.91409323513792,50.005036150974426
2018-02-28,62.49104902290726,52.205431571012205,50.17165961712756,58.43424330042411,55.58782116675683
2018-03-31,63.24236475758822,53.499546610931034,50.8200103649475,58.93955117844993,56.74430622095758
2018-04-30,61.86057407408087,53.1211107519904,51.57757877714686,58.60357294212274,57.198016495973405
2018-05-31,61.32356369550149,50.31164369926267,50.50270747699139,57.509587258516724,56.62099776815771
2018-06-30,60.96835440688972,50.130025896317186,50.22740464475833,56.49359726851419,56.46473130231078
2018-07-31,60.64787404257628,50.265174370882036,49.987765424527765,54.38490418874555,56.137039815168265
2018-08-31,58.864987605569155,46.033744145700815,49.26068187830093,52.922577777683365,54.911095365433916
2018-09-30,57.43805039689385,44.94281090381491,45.163133469150175,51.67995420025762,49.34023552006522
2018-10-31,63.39293519935366,52.95329873918856,55.294150552144416,59.226300003909046,54.822172747011486
2018-11-30,63.172316508870786,49.564064617931066,55.22012387858582,59.17457533036359,54.74050117116762
2018-12-31,63.2107019912416,52.83567292317741,57.78638979257056,58.65768668753053,52.156295207818225
2019-01-31,62.71759384881656,53.545656615929424,58.058707529187245,59.40170573891296,47.72837623992583
2019-02-28,62.61661598590812,53.575863353030414,58.0348039381041,59.066965555520824,45.95923396165996
2019-03-31,62.56092423305783,53.745568780913544,56.8562861024242,58.84221349678802,45.66384007081439
2019-04-30,62.75433222366005,54.15958856794983,57.19519882889645,58.83086082099038,45.3646427346707
2019-05-31,63.9165014887597,55.82472886897458,59.162037036597525,60.813451381797904,41.350681632880836
2019-06-30,64.03581827462416,56.505919087623994,59.45062383638622,61.47113736990952,38.89106092899972
2019-07-31,63.4534308453252,55.09892411641357,59.094681818391756,61.03150077684288,33.795317519743165
2019-08-31,63.53961210732844,56.260158531956314,59.851070866256784,61.950364884105255,34.456182423225776
2019-09-30,63.661203990975636,56.77606241347804,60.08498245507026,61.91983407544348,36.02597756920524
2019-10-31,63.40963269533457,54.848601505656916,59.635704658998165,61.70385596611898,36.362002318893246
2019-11-30,62.52670683220172,54.55899103066534,59.35394307118358,60.745833162979324,36.26040159555072
